Date,Category,Symbol,OPEN,HIGH,LOW,CLOSE,Volume,MA,MACD,MACDSignal,MACDHist,LL,Trender,ADX,DMI,Engulf,RSI,Demark,score,Signal,Extreme Signal
2024-03-02 10:00:00,Crypto,LTC/USDT,86.83,88.34,86.26,88.32,90493.087,-1.0,,,,False,-1.0,,-1.0,0,-1,0,,Neutral,Neutral
2024-03-02 11:00:00,Crypto,LTC/USDT,88.32,91.91,88.06,91.1,206755.909,-1.0,,,,False,-1.0,,-1.0,0,-1,0,,Neutral,Neutral
2024-03-02 12:00:00,Crypto,LTC/USDT,91.1,91.32,89.77,90.27,109862.917,-1.0,,,,False,-1.0,,-1.0,0,-1,0,,Neutral,Neutral
2024-03-02 13:00:00,Crypto,LTC/USDT,90.25,91.34,89.49,90.2,104142.342,-1.0,,,,False,-1.0,,-1.0,0,-1,0,,Neutral,Neutral
2024-03-02 14:00:00,Crypto,LTC/USDT,90.2,91.01,89.8,89.85,87644.304,-1.0,,,,False,-1.0,,-1.0,0,-1,0,,Neutral,Neutral
2024-03-02 15:00:00,Crypto,LTC/USDT,89.86,90.46,89.47,90.1,87997.149,-1.0,,,,False,-1.0,,-1.0,0,-1,0,,Neutral,Neutral
2024-03-02 16:00:00,Crypto,LTC/USDT,90.1,90.39,88.72,89.97,84402.092,-1.0,,,,False,-1.0,,-1.0,0,-1,0,,Neutral,Neutral
2024-03-02 17:00:00,Crypto,LTC/USDT,89.98,90.15,88.5,89.14,89316.576,-1.0,,,,False,-1.0,,-1.0,0,-1,0,,Neutral,Neutral
2024-03-02 10:00:00,Crypto,BNB/USDT,408.6,409.8,407.6,408.9,25295.173,-1.0,-11894.51462814834,-16383.990139059422,4489.475510911083,False,-1.0,,-1.0,0,-1,0,,Neutral,Neutral
2024-03-02 11:00:00,Crypto,BNB/USDT,408.9,413.8,408.3,413.7,38706.886,-1.0,-11007.71139357159,-15308.734389961855,4301.022996390266,False,-1.0,,-1.0,0,-1,0,,Neutral,Neutral
2024-03-02 12:00:00,Crypto,BNB/USDT,413.7,414.8,410.3,410.3,44786.496,-1.0,-10187.749755158791,-14284.537463001243,4096.787707842452,False,-1.0,,-1.0,0,-1,0,,Neutral,Neutral
2024-03-02 13:00:00,Crypto,BNB/USDT,410.4,411.6,408.0,409.5,32579.983,1.0,-9429.293773437554,-13313.488725088506,3884.194951650952,False,-1.0,,-1.0,0,-1,0,,Neutral,Neutral
2024-03-02 14:00:00,Crypto,BNB/USDT,409.5,411.3,408.7,409.0,22070.445,1.0,-8727.645425668064,-12396.320065204418,3668.6746395363534,False,-1.0,,-1.0,0,-1,0,,Neutral,Neutral
2024-03-02 15:00:00,Crypto,BNB/USDT,409.0,410.0,407.3,409.3,25914.374,1.0,-8078.4366583196825,-11532.74338382747,3454.3067255077876,False,-1.0,,-1.0,0,-1,0,,Neutral,Neutral
2024-03-02 16:00:00,Crypto,BNB/USDT,409.4,410.4,407.4,408.9,29241.976,1.0,-7477.767263293803,-10721.748159720737,3243.980896426934,False,-1.0,,-1.0,0,-1,0,,Neutral,Neutral
2024-03-02 17:00:00,Crypto,BNB/USDT,409.0,409.9,406.0,407.8,30860.203,1.0,-6922.02836675451,-9961.804201127492,3039.775834372982,False,-1.0,,-1.0,0,-1,0,,Neutral,Neutral
2024-03-02 10:00:00,Crypto,ADA/USDT,0.7558,0.7619,0.747,0.7617,15411907.6,1.0,-6440.207176967263,-9257.484796295446,2817.2776193281834,False,-1.0,-1.0,-1.0,0,-1,0,-3.0,Sell,Neutral
2024-03-02 11:00:00,Crypto,ADA/USDT,0.7617,0.7638,0.7518,0.7556,11139844.5,1.0,-5989.319755031758,-8603.851788042708,2614.53203301095,False,-1.0,-1.0,-1.0,0,-1,0,-3.0,Sell,Neutral
2024-03-02 12:00:00,Crypto,ADA/USDT,0.7556,0.7618,0.7514,0.7545,11757551.6,1.0,-5567.806110438053,-7996.642652521777,2428.8365420837235,False,-1.0,-1.0,-1.0,0,-1,0,-3.0,Sell,Neutral
2024-03-02 13:00:00,Crypto,ADA/USDT,0.7544,0.7576,0.7444,0.746,12010273.3,1.0,-5174.11027367161,-7432.136176751744,2258.0259030801335,False,-1.0,-1.0,-1.0,0,-1,0,-3.0,Sell,Neutral
2024-03-02 14:00:00,Crypto,ADA/USDT,0.746,0.7505,0.7378,0.7402,19600590.2,1.0,-4806.69536254495,-6907.048013910385,2100.352651365435,False,-1.0,-1.0,-1.0,0,-1,0,-3.0,Sell,Neutral
2024-03-02 15:00:00,Crypto,ADA/USDT,0.7402,0.7437,0.728,0.7343,15555066.7,-1.0,-4464.057992715856,-6418.450009671479,1954.3920169556231,False,-1.0,-1.0,-1.0,0,-1,0,-5.0,Strong Sell,Oversold
2024-03-02 16:00:00,Crypto,ADA/USDT,0.7343,0.7507,0.7337,0.7438,16238834.4,-1.0,-4144.736697348722,-5963.707347206928,1818.9706498582054,False,-1.0,-1.0,-1.0,0,-2,-1,-7.0,Strong Sell,Neutral
2024-03-02 17:00:00,Crypto,ADA/USDT,0.7438,0.7471,0.7193,0.725,20484324.7,-1.0,-3847.3242283591026,-5540.430723437363,1693.1064950782602,False,-1.0,-1.0,-1.0,0,-1,0,-5.0,Strong Sell,Oversold
2024-03-02 10:00:00,Crypto,XLM/USDT,0.13,0.1318,0.1298,0.1316,22893072.0,-1.0,-3570.511947203598,-5146.44696819061,1575.9350209870122,False,-1.0,-1.0,-1.0,0,-1,0,-5.0,Strong Sell,Oversold
2024-03-02 11:00:00,Crypto,XLM/USDT,0.1316,0.1333,0.1316,0.1323,23805552.0,-1.0,-3312.9465776691877,-4779.746890086326,1466.8003124171382,False,-1.0,-1.0,-1.0,0,-1,0,-5.0,Strong Sell,Oversold
2024-03-02 12:00:00,Crypto,XLM/USDT,0.1323,0.1331,0.1311,0.1329,16362436.0,-1.0,-3073.395923160243,-4438.476696701109,1365.0807735408662,False,-1.0,-1.0,-1.0,0,-1,0,-5.0,Strong Sell,Oversold
2024-03-02 13:00:00,Crypto,XLM/USDT,0.1329,0.1331,0.1303,0.132,10479471.0,-1.0,-2850.6894032667933,-4120.919238014246,1270.2298347474525,False,-1.0,-1.0,-1.0,0,-1,0,-5.0,Strong Sell,Oversold
2024-03-02 14:00:00,Crypto,XLM/USDT,0.132,0.1326,0.1314,0.1324,6584029.0,-1.0,-2643.7177172731585,-3825.4789338660285,1181.76121659287,False,-1.0,-1.0,-1.0,0,-2,0,-6.0,Strong Sell,Oversold
2024-03-02 15:00:00,Crypto,XLM/USDT,0.1325,0.1328,0.1313,0.1327,9176928.0,-1.0,-2451.432552266486,-3550.66965754612,1099.2371052796343,False,-1.0,-1.0,-1.0,0,-1,0,-5.0,Strong Sell,Oversold
2024-03-02 16:00:00,Crypto,XLM/USDT,0.1327,0.1342,0.1314,0.1339,15407365.0,-1.0,-2272.845132933435,-3295.104752623583,1022.2596196901482,False,-1.0,-1.0,-1.0,0,-1,0,-5.0,Strong Sell,Oversold
2024-03-02 17:00:00,Crypto,XLM/USDT,0.1339,0.1341,0.1314,0.1325,14490546.0,-1.0,-2107.0249572971875,-3057.4887935583038,950.4638362611163,False,-1.0,-1.0,-1.0,0,-1,0,-5.0,Strong Sell,Oversold
2024-03-02 10:00:00,Crypto,DOGE/USDT,0.14208,0.14379,0.13951,0.14016,222591163.0,-1.0,-1953.096573795316,-2836.6103496057062,883.5137758103901,False,-1.0,-1.0,-1.0,0,-1,0,-5.0,Strong Sell,Oversold
2024-03-02 11:00:00,Crypto,DOGE/USDT,0.14016,0.14324,0.13991,0.14111,168749843.0,-1.0,-1810.2398263360687,-2631.3362449517786,821.0964186157098,False,-1.0,-1.0,-1.0,0,-1,0,-5.0,Strong Sell,Oversold
2024-03-02 12:00:00,Crypto,DOGE/USDT,0.14111,0.14325,0.13981,0.14299,177123222.0,-1.0,-1677.685360533683,-2440.6060680681594,762.9207075344764,False,-1.0,-1.0,-1.0,0,-1,0,-5.0,Strong Sell,Oversold
2024-03-02 13:00:00,Crypto,DOGE/USDT,0.143,0.14303,0.13904,0.14232,185683892.0,-1.0,-1554.7132785456752,-2263.4275101636626,708.7142316179875,False,-1.0,-1.0,-1.0,0,-1,0,-5.0,Strong Sell,Oversold
2024-03-02 14:00:00,Crypto,DOGE/USDT,0.14232,0.14294,0.14061,0.14277,126176438.0,-1.0,-1440.6500641271998,-2098.87202095637,658.22195682917,False,-1.0,-1.0,-1.0,0,-1,0,-5.0,Strong Sell,Oversold
2024-03-02 15:00:00,Crypto,DOGE/USDT,0.14277,0.14778,0.14208,0.1468,364602304.0,-1.0,-1334.8663118149789,-1946.0708791280917,611.2045673131129,False,-1.0,-1.0,-1.0,0,-1,1,-4.0,Strong Sell,Oversold
2024-03-02 16:00:00,Crypto,DOGE/USDT,0.1468,0.151,0.14298,0.14699,514604625.0,-1.0,-1236.7751367348633,-1804.211730649446,567.4365939145828,False,-1.0,-1.0,-1.0,0,-1,0,-5.0,Strong Sell,Oversold
2024-03-02 17:00:00,Crypto,DOGE/USDT,0.14698,0.14784,0.14002,0.14235,316887611.0,-1.0,-1145.8291430768254,-1672.5352131349218,526.7060700580964,False,-1.0,-1.0,-1.0,0,-1,2,-3.0,Sell,Neutral
2024-03-02 10:00:00,Crypto,SOL/USDT,129.07,130.04,128.48,129.8,207214.23,1.0,-1051.1742170703646,-1548.2630139220105,497.08879685164584,False,1.0,-1.0,-1.0,0,-1,0,-1.0,Neutral,Neutral
2024-03-02 11:00:00,Crypto,SOL/USDT,129.81,130.2,129.14,130.06,161288.79,1.0,-965.0144406599425,-1431.6132992695968,466.59885860965437,False,1.0,-1.0,-1.0,0,-1,0,-1.0,Neutral,Neutral
2024-03-02 12:00:00,Crypto,SOL/USDT,130.06,130.71,129.18,129.23,198734.33,1.0,-886.5792375958232,-1322.606486934842,436.0272493390188,False,1.0,-1.0,-1.0,0,-1,0,-1.0,Neutral,Neutral
2024-03-02 13:00:00,Crypto,SOL/USDT,129.23,129.49,127.8,128.3,186626.78,1.0,-815.0978763621591,-1221.1047648203055,406.00688845814636,False,1.0,-1.0,-1.0,0,-1,0,-1.0,Neutral,Neutral
2024-03-02 14:00:00,Crypto,SOL/USDT,128.3,129.5,127.9,129.14,152379.82,1.0,-749.7380876308023,-1126.8314293824048,377.09334175160257,False,1.0,-1.0,-1.0,0,-1,0,-1.0,Neutral,Neutral
2024-03-02 15:00:00,Crypto,SOL/USDT,129.15,129.24,127.96,129.16,140869.4,1.0,-689.984656714431,-1039.46207484881,349.47741813437904,False,1.0,-1.0,-1.0,0,-1,0,-1.0,Neutral,Neutral
2024-03-02 16:00:00,Crypto,SOL/USDT,129.16,130.53,127.63,129.79,266263.0,1.0,-635.2559611906138,-958.6208521171708,323.364890926557,False,1.0,-1.0,-1.0,0,-1,0,-1.0,Neutral,Neutral
2024-03-02 17:00:00,Crypto,SOL/USDT,129.79,130.47,127.28,128.5,299225.7,1.0,-585.240875396277,-883.944856772992,298.703981376715,False,1.0,-1.0,-1.0,0,-1,0,-1.0,Neutral,Neutral
2024-03-02 18:00:00,Crypto,BTC/USDT,61843.07,62020.0,61806.46,61904.86,1000.91557,1.0,4388.642862766195,170.57268713484552,4218.07017563135,True,1.0,-1.0,1.0,0,1,0,4.0,Buy,Overbought
2024-03-02 18:00:00,Crypto,ETH/USDT,3402.99,3415.1,3401.42,3407.31,8851.8163,1.0,3569.076072292163,850.2733641663091,2718.802708125854,True,-1.0,-1.0,-1.0,0,0,0,-1.0,Neutral,Neutral
2024-03-02 18:00:00,Crypto,XRP/USDT,0.6309,0.6404,0.6283,0.632,33836153.0,1.0,2614.5343182479264,1203.1255549826326,1411.4087632652938,True,-1.0,-1.0,-1.0,0,0,0,-1.0,Neutral,Neutral
2024-03-02 18:00:00,Crypto,LTC/USDT,89.13,89.71,88.68,88.77,38205.916,1.0,1843.9096583187038,1331.282375649847,512.6272826688569,True,-1.0,-1.0,-1.0,0,-1,0,-2.0,Sell,Neutral
2024-03-02 18:00:00,Crypto,BNB/USDT,407.8,409.2,407.3,407.8,14971.498,1.0,1244.5803702451685,1313.9419745689113,-69.36160432374277,False,-1.0,-1.0,-1.0,0,0,0,-2.0,Sell,Neutral
2024-03-02 18:00:00,Crypto,ADA/USDT,0.725,0.7351,0.7246,0.7325,7462172.8,1.0,728.3645135465849,1196.826482364446,-468.46196881786113,False,-1.0,-1.0,-1.0,0,0,0,-2.0,Sell,Neutral
2024-03-02 18:00:00,Crypto,XLM/USDT,0.1326,0.1347,0.1324,0.1328,13785044.0,1.0,315.5736011639733,1020.5759061243515,-705.0023049603782,False,-1.0,-1.0,-1.0,0,0,0,-2.0,Sell,Neutral
2024-03-02 18:00:00,Crypto,DOGE/USDT,0.14235,0.145,0.14111,0.14167,224900131.0,1.0,-11.433655103474393,814.1739938787863,-825.6076489822607,False,-1.0,-1.0,-1.0,0,0,0,-2.0,Sell,Neutral
2024-03-02 18:00:00,Crypto,SOL/USDT,128.5,129.43,127.95,128.24,146212.68,1.0,-257.28695314659217,599.8818044737105,-857.1687576203027,False,-1.0,-1.0,-1.0,0,1,0,-1.0,Neutral,Neutral
2024-03-02 19:00:00,Crypto,BTC/USDT,61904.86,62040.0,61826.32,61826.32,846.19786,1.0,4474.809146143233,1374.867272807615,3099.941873335618,True,1.0,-1.0,1.0,0,1,0,4.0,Buy,Overbought
2024-03-02 20:00:00,Crypto,BTC/USDT,61826.32,62167.79,61820.0,62078.66,829.02145,1.0,8151.426555602291,2730.17912936655,5421.247426235741,True,1.0,-1.0,1.0,0,1,0,4.0,Buy,Overbought
2024-03-02 21:00:00,Crypto,BTC/USDT,62078.66,62078.66,61803.69,61803.69,827.32071,1.0,10917.138582322612,4367.5710199577625,6549.567562364849,True,1.0,-1.0,1.0,0,1,0,4.0,Buy,Overbought
2024-03-02 22:00:00,Crypto,BTC/USDT,61803.69,61911.41,61561.12,61840.12,1397.28357,1.0,12962.501240495822,6086.557064065374,6875.944176430447,True,1.0,-1.0,1.0,0,1,0,4.0,Buy,Overbought
2024-03-02 23:00:00,Crypto,BTC/USDT,61840.12,61981.71,61709.89,61771.2,1247.72511,1.0,14411.774648004797,7751.600580853259,6660.174067151538,True,1.0,-1.0,1.0,0,2,0,5.0,Strong Buy,Overbought
2024-03-03 00:00:00,Crypto,BTC/USDT,61771.21,61873.69,61625.0,61854.29,1037.58442,1.0,15389.636780406356,9279.207820763879,6110.428959642477,True,1.0,-1.0,1.0,0,1,0,4.0,Buy,Overbought
2024-03-03 01:00:00,Crypto,BTC/USDT,61854.29,61944.97,61740.21,61761.11,688.29637,1.0,15972.95444219782,10617.957145050666,5354.997297147154,True,1.0,-1.0,1.0,0,1,0,4.0,Buy,Overbought
2024-03-03 02:00:00,Crypto,BTC/USDT,61761.12,62024.3,61741.1,62024.29,640.04591,1.0,16268.936149388308,11748.152945918195,4520.783203470113,True,1.0,-1.0,1.0,0,1,0,4.0,Buy,Overbought
2024-03-03 03:00:00,Crypto,BTC/USDT,62024.29,62114.77,61954.0,62114.77,1052.36125,1.0,16322.647445342249,12663.051845803006,3659.5955995392433,True,1.0,-1.0,1.0,0,1,0,4.0,Buy,Overbought
2024-03-03 04:00:00,Crypto,BTC/USDT,62114.76,62200.0,61762.05,61873.2,1163.76246,1.0,16159.445327410525,13362.33054212451,2797.114785286016,True,1.0,-1.0,1.0,0,2,0,5.0,Strong Buy,Overbought
2024-03-03 05:00:00,Crypto,BTC/USDT,61873.19,62020.35,61821.67,61898.73,631.68978,1.0,15849.46377829124,13859.757189357855,1989.7065889333844,True,1.0,-1.0,1.0,1,1,0,5.0,Strong Buy,Overbought
2024-03-03 06:00:00,Crypto,BTC/USDT,61898.73,61944.22,61685.01,61685.02,523.14956,1.0,15408.931980225803,14169.592147531444,1239.3398326943588,True,1.0,-1.0,1.0,2,1,0,6.0,Strong Buy,Overbought
2024-03-03 07:00:00,Crypto,BTC/USDT,61685.01,62071.76,61685.01,61987.28,796.65575,1.0,14912.297528975381,14318.133223820232,594.1643051551491,True,1.0,-1.0,1.0,0,1,0,4.0,Buy,Overbought
2024-03-03 08:00:00,Crypto,BTC/USDT,61987.28,61996.17,61731.71,61736.9,1008.13454,1.0,14333.282417266644,14321.163062509515,12.119354757129258,True,1.0,-1.0,1.0,0,1,0,4.0,Buy,Overbought
2024-03-03 09:00:00,Crypto,BTC/USDT,61736.9,61900.04,61733.25,61795.53,676.90745,1.0,13720.972886243937,14201.1250272564,-480.1521410124624,False,1.0,-1.0,1.0,0,1,0,3.0,Buy,Neutral
2024-03-03 10:00:00,Crypto,BTC/USDT,61795.52,61808.74,61642.39,61808.73,625.62928,1.0,13085.93182477323,13978.086386759765,-892.1545619865356,False,1.0,-1.0,1.0,0,1,0,3.0,Buy,Neutral
2024-03-03 11:00:00,Crypto,BTC/USDT,61808.73,62000.0,61785.86,61931.09,816.42779,1.0,12449.026015076539,13672.27431242312,-1223.2482973465812,False,1.0,-1.0,1.0,0,1,0,3.0,Buy,Neutral
2024-03-03 12:00:00,Crypto,BTC/USDT,61931.09,62100.0,61905.01,62016.25,778.99062,1.0,11814.94988480048,13300.809426898591,-1485.859542098111,False,1.0,-1.0,1.0,0,1,0,3.0,Buy,Neutral
2024-03-03 13:00:00,Crypto,BTC/USDT,62016.25,62044.26,61900.0,61900.0,718.92986,1.0,11174.249784045154,12875.497498327904,-1701.2477142827502,False,1.0,-1.0,1.0,0,2,0,4.0,Buy,Overbought
2024-03-03 14:00:00,Crypto,BTC/USDT,61900.0,62043.0,61763.32,61865.01,802.59416,-1.0,10542.143667680786,12408.82673219848,-1866.6830645176942,False,1.0,-1.0,1.0,0,1,0,1.0,Neutral,Neutral
2024-03-03 15:00:00,Crypto,BTC/USDT,61865.01,61893.74,61320.0,61598.0,2530.94297,-1.0,9905.465500527156,11908.154485864216,-2002.6889853370594,False,1.0,-1.0,1.0,0,1,0,1.0,Neutral,Neutral
2024-03-03 16:00:00,Crypto,BTC/USDT,61598.01,61710.52,61393.83,61597.11,1475.61089,-1.0,9293.689779816734,11385.261544654719,-2091.571764837985,False,1.0,-1.0,1.0,0,1,0,1.0,Neutral,Neutral
2024-03-03 17:00:00,Crypto,BTC/USDT,61597.1,61890.96,61556.0,61715.05,1108.63547,-1.0,8717.875642168212,10851.784364157418,-2133.9087219892062,False,1.0,-1.0,1.0,0,1,0,1.0,Neutral,Neutral
2024-03-03 18:00:00,Crypto,BTC/USDT,61715.05,61807.3,61606.68,61655.57,736.22474,-1.0,8162.645356065594,10313.956562539053,-2151.3112064734596,False,1.0,-1.0,1.0,0,1,0,1.0,Neutral,Neutral
2024-03-03 19:00:00,Crypto,BTC/USDT,61655.58,61831.1,61616.31,61831.1,622.38251,-1.0,7648.616666314934,9780.888583294229,-2132.2719169792945,False,1.0,-1.0,1.0,0,1,0,1.0,Neutral,Neutral
2024-03-03 20:00:00,Crypto,BTC/USDT,61831.1,62640.18,61821.09,62184.02,3311.36946,-1.0,7186.877075583616,9262.086281752107,-2075.2092061684907,False,1.0,-1.0,1.0,0,1,0,1.0,Neutral,Neutral
2024-03-03 21:00:00,Crypto,BTC/USDT,62184.03,62414.24,61954.2,62393.86,1497.09153,-1.0,6759.9529281379,8761.659611029265,-2001.7066828913648,False,1.0,-1.0,1.0,0,1,0,1.0,Neutral,Neutral
2024-03-03 22:00:00,Crypto,BTC/USDT,62393.85,62440.89,62102.68,62102.68,1115.32821,-1.0,6325.2036624395405,8274.36842131132,-1949.1647588717788,False,1.0,-1.0,1.0,0,2,0,2.0,Neutral,Neutral
2024-03-03 23:00:00,Crypto,BTC/USDT,62102.68,62259.63,62102.68,62164.63,762.11595,1.0,5917.447928203626,7802.984322689781,-1885.5363944861547,False,1.0,-1.0,1.0,0,1,0,3.0,Buy,Neutral
2024-03-04 00:00:00,Crypto,BTC/USDT,62164.63,62861.91,62088.0,62845.15,2125.19567,1.0,5584.832376557788,7359.353933463382,-1774.5215569055945,False,1.0,-1.0,1.0,0,1,0,3.0,Buy,Neutral
2024-03-04 01:00:00,Crypto,BTC/USDT,62845.14,62989.0,62458.01,62570.01,1725.46165,1.0,5238.642843199275,6935.211715410561,-1696.5688722112855,False,1.0,-1.0,1.0,0,2,0,4.0,Buy,Overbought
2024-03-04 02:00:00,Crypto,BTC/USDT,62570.01,62863.68,62570.0,62811.1,957.69137,1.0,4926.944344491618,6533.558241226772,-1606.6138967351544,False,1.0,-1.0,1.0,0,1,0,3.0,Buy,Neutral
2024-03-04 03:00:00,Crypto,BTC/USDT,62811.1,62857.0,62653.89,62730.0,814.77449,1.0,4620.119089441556,6150.870410869729,-1530.7513214281735,False,1.0,-1.0,1.0,0,2,0,4.0,Buy,Overbought
2024-03-04 04:00:00,Crypto,BTC/USDT,62730.0,62859.99,62580.0,62757.99,843.07635,1.0,4329.31082306966,5786.558493309715,-1457.2476702400554,False,1.0,-1.0,1.0,0,1,0,3.0,Buy,Neutral
2024-03-04 05:00:00,Crypto,BTC/USDT,62758.0,62828.18,62623.76,62827.11,652.28143,1.0,4057.646559409979,5440.776106529768,-1383.129547119789,False,1.0,-1.0,1.0,-1,1,0,2.0,Neutral,Neutral
2024-03-04 06:00:00,Crypto,BTC/USDT,62827.11,63231.88,62700.0,62827.43,2007.2349,1.0,3798.5887282303447,5112.338630869884,-1313.749902639539,False,1.0,1.0,1.0,-1,1,0,4.0,Buy,Overbought
2024-03-04 07:00:00,Crypto,BTC/USDT,62827.42,63151.65,62700.0,63113.97,1281.87774,1.0,3575.192322283561,4804.90936915262,-1229.7170468690583,False,1.0,1.0,1.0,-2,1,1,4.0,Buy,Overbought
2024-03-04 08:00:00,Crypto,BTC/USDT,63113.97,64268.24,62300.0,63459.3,6837.79487,1.0,3386.97140796874,4521.321776915844,-1134.3503689471036,False,1.0,1.0,1.0,-2,1,0,3.0,Buy,Neutral
2024-03-04 09:00:00,Crypto,BTC/USDT,63459.29,63833.02,63251.1,63512.41,2273.39458,1.0,3205.1436100529318,4258.086143543262,-1052.9425334903299,False,1.0,1.0,1.0,-2,1,0,3.0,Buy,Neutral
2024-03-04 10:00:00,Crypto,BTC/USDT,63512.42,63881.66,63100.0,63687.43,2060.45884,1.0,3040.121789918863,4014.493272818382,-974.3714828995189,False,1.0,1.0,1.0,-2,1,0,3.0,Buy,Neutral
2024-03-04 11:00:00,Crypto,BTC/USDT,63687.42,63754.45,63355.0,63458.72,1392.06462,1.0,2857.941255170874,3783.1828692888803,-925.2416141180065,False,1.0,1.0,1.0,0,2,0,6.0,Strong Buy,Overbought
2024-03-04 12:00:00,Crypto,BTC/USDT,63458.71,63775.0,63366.31,63634.36,1288.33608,1.0,2696.649254953263,3565.876146421757,-869.2268914684937,False,1.0,1.0,1.0,0,1,0,5.0,Strong Buy,Overbought
2024-03-04 13:00:00,Crypto,BTC/USDT,63634.36,63706.0,63210.0,63358.0,1306.44986,1.0,2517.5040211080923,3356.201721359024,-838.6977002509316,False,1.0,1.0,1.0,0,0,0,4.0,Buy,Overbought
2024-03-04 14:00:00,Crypto,BTC/USDT,63357.99,63698.0,63326.98,63689.17,1230.33362,1.0,2374.876683809358,3159.9367138490907,-785.0600300397327,False,1.0,1.0,1.0,0,1,0,5.0,Strong Buy,Overbought
