Date,Category,Symbol,OPEN,HIGH,LOW,CLOSE,Volume,MA,MACD,MACDSignal,MACDHist,LL,Trender,ADX,DMI,Engulf,RSI,Demark,score,Signal,Extreme Signal
2022-11-30 08:00:00,Crypto,BTC/USDT,16442.91,17249.0,16428.3,17163.64,303019.80719,-1.0,,,,False,1.0,,1.0,0,0,0,,Neutral,Neutral
2022-12-01 08:00:00,Crypto,BTC/USDT,17165.53,17324.0,16855.01,16977.37,232818.18218,1.0,,,,False,1.0,,1.0,0,0,0,,Neutral,Neutral
2022-12-02 08:00:00,Crypto,BTC/USDT,16978.0,17105.73,16787.85,17092.74,202372.2062,1.0,,,,False,1.0,,1.0,0,0,0,,Neutral,Neutral
2022-12-03 08:00:00,Crypto,BTC/USDT,17092.13,17188.98,16858.74,16885.2,154542.57306,1.0,,,,False,1.0,,1.0,0,-1,0,,Neutral,Neutral
2022-12-04 08:00:00,Crypto,BTC/USDT,16885.2,17202.84,16878.25,17105.7,178619.13387,1.0,2813.2914081074596,3768.839998586641,-955.5485904791813,False,1.0,,1.0,0,1,0,,Neutral,Neutral
2022-12-05 08:00:00,Crypto,BTC/USDT,17106.65,17424.25,16867.0,16966.35,233703.29225,1.0,2619.381266326016,3538.9482521345158,-919.5669858084998,False,1.0,,1.0,0,-1,0,,Neutral,Neutral
2022-12-06 08:00:00,Crypto,BTC/USDT,16966.35,17107.01,16906.37,17088.96,218730.76883,1.0,2447.3877220092036,3320.6361461094534,-873.2484241002498,False,1.0,,1.0,1,1,0,,Neutral,Neutral
2022-12-07 08:00:00,Crypto,BTC/USDT,17088.96,17142.21,16678.83,16836.64,220657.41334,1.0,2264.6163955842476,3109.432196004412,-844.8158004201646,False,1.0,,1.0,2,-1,0,,Neutral,Neutral
2022-12-08 08:00:00,Crypto,BTC/USDT,16836.64,17299.0,16733.49,17224.1,236417.97804,1.0,2126.520383193363,2912.8498334422025,-786.3294502488393,False,1.0,,1.0,0,1,0,,Neutral,Neutral
2022-12-09 08:00:00,Crypto,BTC/USDT,17224.1,17360.0,17058.21,17128.56,238422.06465,1.0,1986.470226668389,2727.5739120874396,-741.1036854190506,False,1.0,,1.0,0,0,0,,Neutral,Neutral
2022-12-10 08:00:00,Crypto,BTC/USDT,17128.56,17227.72,17092.0,17127.49,140573.97937,1.0,1854.021127092772,2552.863355088506,-698.842227995734,False,1.0,,1.0,0,0,0,,Neutral,Neutral
2022-12-11 08:00:00,Crypto,BTC/USDT,17127.49,17270.99,17071.0,17085.05,155286.47871,1.0,1725.7364920737818,2387.4379824855614,-661.7014904117796,False,1.0,,1.0,0,-1,0,,Neutral,Neutral
2022-12-12 08:00:00,Crypto,BTC/USDT,17085.05,17241.89,16871.85,17209.83,226227.49694,1.0,1615.5160345281492,2233.053592894079,-617.5375583659297,False,1.0,1.0,1.0,0,1,0,5.0,Strong Buy,Overbought
2022-12-13 08:00:00,Crypto,BTC/USDT,17208.93,18000.0,17080.14,17774.7,284462.9139,1.0,1555.8113907584575,2097.6051524669547,-541.7937617084972,False,1.0,1.0,1.0,0,0,0,4.0,Buy,Overbought
2022-12-14 08:00:00,Crypto,BTC/USDT,17775.82,18387.95,17660.94,17803.15,266681.22209,1.0,1493.5737195342408,1976.798865880412,-483.2251463461712,False,1.0,1.0,1.0,0,0,0,4.0,Buy,Overbought
2022-12-15 08:00:00,Crypto,BTC/USDT,17804.01,17854.82,17275.51,17356.34,223701.96882,1.0,1392.1482652185841,1859.8687457480464,-467.7204805294623,False,1.0,1.0,1.0,0,-1,0,3.0,Buy,Neutral
2022-12-16 08:00:00,Crypto,BTC/USDT,17356.96,17531.73,16527.32,16632.12,253379.04116,1.0,1239.0464048263348,1735.7042775637042,-496.6578727373694,False,-1.0,1.0,1.0,0,0,0,2.0,Neutral,Neutral
2022-12-17 08:00:00,Crypto,BTC/USDT,16631.5,16796.82,16579.85,16776.52,144825.66684,1.0,1116.4937061734145,1611.8621632856461,-495.3684571122317,False,-1.0,1.0,1.0,0,0,0,2.0,Neutral,Neutral
2022-12-18 08:00:00,Crypto,BTC/USDT,16777.54,16863.26,16663.07,16738.21,112619.31646,1.0,1004.6969912040513,1490.429128869327,-485.7321376652758,False,-1.0,1.0,1.0,0,0,0,2.0,Neutral,Neutral
2022-12-19 08:00:00,Crypto,BTC/USDT,16739.0,16815.99,16256.3,16438.88,179094.28305,1.0,881.7792573539336,1368.6991545662484,-486.9198972123147,False,-1.0,1.0,-1.0,0,0,0,0.0,Neutral,Neutral
2022-12-20 08:00:00,Crypto,BTC/USDT,16438.88,17061.27,16397.2,16895.56,248808.92324,1.0,811.8577364473877,1257.3308709424762,-445.4731344950885,False,-1.0,1.0,-1.0,0,1,0,1.0,Neutral,Neutral
2022-12-21 08:00:00,Crypto,BTC/USDT,16896.15,16925.0,16723.0,16824.67,156810.96362,-1.0,742.1689353217735,1154.2984838183356,-412.12954849656217,False,-1.0,1.0,-1.0,0,0,0,-2.0,Sell,Neutral
2022-12-22 08:00:00,Crypto,BTC/USDT,16824.68,16868.52,16559.85,16821.43,176044.27235,-1.0,678.8532200772443,1059.2094310701173,-380.356210992873,False,-1.0,1.0,-1.0,0,0,0,-2.0,Sell,Neutral
2022-12-23 08:00:00,Crypto,BTC/USDT,16821.9,16955.14,16731.13,16778.5,161612.00947,-1.0,618.0860560528727,970.9847560666683,-352.89870001379563,False,-1.0,1.0,-1.0,0,0,0,-2.0,Sell,Neutral
2022-12-24 08:00:00,Crypto,BTC/USDT,16778.52,16869.99,16776.62,16836.12,100224.29096,-1.0,568.0292061072487,890.3936460747843,-322.36443996753565,False,-1.0,-1.0,-1.0,0,0,0,-4.0,Strong Sell,Oversold
2022-12-25 08:00:00,Crypto,BTC/USDT,16835.73,16857.96,16721.0,16832.11,125441.07202,-1.0,522.0177230318204,816.7184614661916,-294.70073843437115,False,-1.0,-1.0,-1.0,0,0,0,-4.0,Strong Sell,Oversold
2022-12-26 08:00:00,Crypto,BTC/USDT,16832.11,16944.52,16791.0,16919.39,124564.00656,-1.0,486.9824274823295,750.7712546694191,-263.7888271870896,False,-1.0,-1.0,-1.0,0,0,0,-4.0,Strong Sell,Oversold
2022-12-27 08:00:00,Crypto,BTC/USDT,16919.39,16972.83,16592.37,16706.36,173749.58616,-1.0,436.9896184052959,688.0149274165944,-251.02530901129853,False,-1.0,-1.0,-1.0,0,-1,0,-5.0,Strong Sell,Oversold
2022-12-28 08:00:00,Crypto,BTC/USDT,16706.06,16785.19,16465.33,16547.31,193037.56577,-1.0,380.153775186478,626.4426969705712,-246.2889217840932,False,-1.0,-1.0,-1.0,2,0,0,-2.0,Sell,Neutral
2022-12-29 08:00:00,Crypto,BTC/USDT,16547.32,16664.41,16488.91,16633.47,160998.47158,-1.0,338.16519403001075,568.7871963824591,-230.62200235244836,False,-1.0,-1.0,-1.0,0,0,0,-4.0,Strong Sell,Oversold
2022-12-30 08:00:00,Crypto,BTC/USDT,16633.47,16677.35,16333.0,16607.48,164916.31174,-1.0,299.34114675323144,514.8979864566136,-215.55683970338214,False,-1.0,-1.0,-1.0,0,0,0,-4.0,Strong Sell,Oversold
2022-12-31 08:00:00,Crypto,BTC/USDT,16607.48,16644.09,16470.0,16542.4,114490.42864,-1.0,260.3205838240938,463.9825059301096,-203.66192210601582,False,-1.0,-1.0,-1.0,1,0,0,-3.0,Sell,Neutral
2023-01-01 08:00:00,Crypto,BTC/USDT,16541.77,16628.0,16499.01,16616.75,96925.41374,-1.0,232.71335550269941,417.72867584462756,-185.01532034192815,False,-1.0,1.0,-1.0,1,1,0,0.0,Neutral,Neutral
2023-01-02 08:00:00,Crypto,BTC/USDT,16617.17,16799.23,16548.7,16672.87,121888.57191,-1.0,212.90856572949633,376.7646538216013,-163.85608809210498,False,-1.0,1.0,-1.0,1,0,0,-1.0,Neutral,Neutral
2023-01-03 08:00:00,Crypto,BTC/USDT,16672.78,16778.4,16605.28,16675.18,159541.53733,-1.0,195.14995760827514,340.44171457893606,-145.2917569706609,False,-1.0,1.0,-1.0,1,0,0,-1.0,Neutral,Neutral
2023-01-04 08:00:00,Crypto,BTC/USDT,16675.65,16991.87,16652.66,16850.36,220362.18862,-1.0,192.9870599907008,310.950783661289,-117.9637236705882,False,-1.0,1.0,1.0,0,0,0,0.0,Neutral,Neutral
2023-01-05 08:00:00,Crypto,BTC/USDT,16850.36,16879.82,16753.0,16831.85,163473.56641,-1.0,187.61661815367552,286.2839505597663,-98.6673324060908,False,-1.0,1.0,1.0,0,0,0,0.0,Neutral,Neutral
2023-01-06 08:00:00,Crypto,BTC/USDT,16831.85,17041.0,16679.0,16950.65,207401.28415,-1.0,190.74784898616417,267.17673024504586,-76.42888125888169,False,-1.0,1.0,1.0,0,0,0,0.0,Neutral,Neutral
2023-01-07 08:00:00,Crypto,BTC/USDT,16950.31,16981.91,16908.0,16943.57,104526.5688,-1.0,190.4625415302944,251.83389250209558,-61.37135097180118,False,-1.0,1.0,1.0,-1,0,0,-1.0,Neutral,Neutral
2023-01-08 08:00:00,Crypto,BTC/USDT,16943.83,17176.99,16911.0,17127.83,135155.89695,1.0,202.76730017278533,242.02057403623354,-39.253273863448214,False,1.0,1.0,1.0,-2,0,0,2.0,Neutral,Neutral
2023-01-09 08:00:00,Crypto,BTC/USDT,17127.83,17398.8,17104.66,17178.26,266211.52723,1.0,214.11994811008844,236.44044885100453,-22.32050074091609,False,1.0,1.0,1.0,-2,0,0,2.0,Neutral,Neutral
2023-01-10 08:00:00,Crypto,BTC/USDT,17179.04,17499.0,17146.34,17440.66,221382.42581,1.0,241.506553210711,237.45366972294582,4.052883487765172,True,1.0,1.0,1.0,-2,0,1,4.0,Buy,Overbought
2023-01-11 08:00:00,Crypto,BTC/USDT,17440.64,18000.0,17315.6,17943.26,262221.60653,1.0,300.30453095950725,250.0238419702581,50.28068898924914,True,1.0,1.0,1.0,-2,1,0,4.0,Buy,Overbought
2023-01-12 08:00:00,Crypto,BTC/USDT,17943.26,19117.04,17892.05,18846.62,454568.32178,1.0,415.01195476885914,283.0214645299783,131.99049023888085,True,1.0,1.0,1.0,-2,1,0,4.0,Buy,Overbought
2023-01-13 08:00:00,Crypto,BTC/USDT,18846.62,20000.0,18714.12,19930.01,368615.87823,1.0,586.5772360466217,343.73261883330696,242.84461721331473,True,1.0,1.0,1.0,-2,1,0,4.0,Buy,Overbought
2023-01-14 08:00:00,Crypto,BTC/USDT,19930.01,21258.0,19888.05,20954.92,393913.74951,1.0,796.069040625538,434.19990319175315,361.8691374337849,True,1.0,1.0,1.0,-2,1,0,4.0,Buy,Overbought
2023-01-15 08:00:00,Crypto,BTC/USDT,20952.76,21050.74,20551.01,20871.5,178542.22549,1.0,944.4741975961915,536.2547620726408,408.2194355235507,True,1.0,1.0,1.0,0,1,0,6.0,Strong Buy,Overbought
2023-01-16 08:00:00,Crypto,BTC/USDT,20872.99,21474.05,20611.48,21185.65,293078.08262,1.0,1075.0432043669753,644.0124505315077,431.0307538354675,True,1.0,1.0,1.0,0,1,0,6.0,Strong Buy,Overbought
2023-01-17 08:00:00,Crypto,BTC/USDT,21185.65,21647.45,20841.31,21134.81,275407.74409,1.0,1161.0340421005858,747.4167688453233,413.6172732552625,True,1.0,1.0,1.0,0,2,0,7.0,Strong Buy,Neutral
2023-01-18 08:00:00,Crypto,BTC/USDT,21132.29,21650.0,20407.15,20677.47,350916.01949,1.0,1178.6916609277687,833.6717472618124,345.0199136659563,True,1.0,1.0,1.0,0,1,0,6.0,Strong Buy,Overbought
2023-01-19 08:00:00,Crypto,BTC/USDT,20677.47,21192.0,20659.19,21071.59,251385.84925,1.0,1210.533366152169,909.0440710398836,301.4892951122854,True,1.0,1.0,1.0,0,1,0,6.0,Strong Buy,Overbought
2023-01-20 08:00:00,Crypto,BTC/USDT,21071.59,22755.93,20861.28,22667.21,338079.13659,1.0,1348.9712449900617,997.0295058299192,351.94173916014245,True,1.0,1.0,1.0,0,1,0,6.0,Strong Buy,Overbought
2023-01-21 08:00:00,Crypto,BTC/USDT,22666.0,23371.8,22422.0,22783.55,346445.48432,1.0,1451.3417626551927,1087.8919571949739,363.44980546021884,True,1.0,1.0,1.0,0,1,0,6.0,Strong Buy,Overbought
2023-01-22 08:00:00,Crypto,BTC/USDT,22783.35,23078.71,22292.37,22707.88,253577.75286,1.0,1508.970723644623,1172.1077104849037,336.86301315971923,True,1.0,1.0,1.0,0,1,0,6.0,Strong Buy,Overbought
2023-01-23 08:00:00,Crypto,BTC/USDT,22706.02,23180.0,22500.0,22916.45,293588.37938,1.0,1553.563434121872,1248.3988552122973,305.16457890957463,True,1.0,1.0,1.0,0,1,0,6.0,Strong Buy,Overbought
2023-01-24 08:00:00,Crypto,BTC/USDT,22917.81,23162.2,22462.93,22632.89,293158.78254,1.0,1548.1761453604922,1308.3543132419363,239.8218321185559,True,1.0,1.0,1.0,0,2,0,7.0,Strong Buy,Neutral
2023-01-25 08:00:00,Crypto,BTC/USDT,22631.94,23816.73,22300.0,23060.94,346042.83223,1.0,1560.4587408282387,1358.7751987591969,201.68354206904178,True,1.0,1.0,1.0,0,1,0,6.0,Strong Buy,Overbought
2023-01-26 08:00:00,Crypto,BTC/USDT,23060.42,23282.47,22850.01,23009.65,288924.43581,1.0,1548.207341370453,1396.661627281448,151.54571408900483,True,1.0,1.0,1.0,-1,1,0,5.0,Strong Buy,Overbought
2023-01-27 08:00:00,Crypto,BTC/USDT,23009.65,23500.0,22534.88,23074.16,280833.86315,1.0,1526.1113749420401,1422.5515768135665,103.55979812847363,True,1.0,1.0,1.0,-1,1,0,5.0,Strong Buy,Overbought
2023-01-28 08:00:00,Crypto,BTC/USDT,23074.16,23189.0,22878.46,23022.6,148115.71085,1.0,1487.2950892794142,1435.500279306736,51.794809972678195,True,1.0,1.0,1.0,-1,1,0,5.0,Strong Buy,Overbought
2023-01-29 08:00:00,Crypto,BTC/USDT,23021.4,23960.54,22967.76,23742.3,295688.79204,1.0,1497.3462034835757,1447.8694641421039,49.476739341471784,True,1.0,1.0,1.0,-2,1,0,4.0,Buy,Overbought
2023-01-30 08:00:00,Crypto,BTC/USDT,23743.37,23800.51,22500.0,22826.15,302405.90121,1.0,1415.0740427776218,1441.3103798692075,-26.23633709158571,False,1.0,1.0,1.0,0,-1,0,3.0,Buy,Neutral
2023-01-31 08:00:00,Crypto,BTC/USDT,22827.38,23320.0,22714.77,23125.13,264649.34909,1.0,1358.3398537028406,1424.716274635934,-66.37642093309341,False,1.0,1.0,1.0,-1,1,0,4.0,Buy,Overbought
2023-02-01 08:00:00,Crypto,BTC/USDT,23125.13,23812.66,22760.23,23732.66,310790.42271,1.0,1346.8742656390932,1409.147872836566,-62.27360719747276,False,1.0,1.0,1.0,-1,1,0,4.0,Buy,Overbought
2023-02-02 08:00:00,Crypto,BTC/USDT,23731.41,24255.0,23363.27,23488.94,364177.20751,1.0,1303.100209285567,1387.9383401263663,-84.8381308407993,False,1.0,1.0,1.0,-1,1,0,4.0,Buy,Overbought
2023-02-03 08:00:00,Crypto,BTC/USDT,23489.33,23715.7,23204.62,23431.9,332571.02904,1.0,1249.4039519227154,1360.231462485636,-110.82751056292068,False,1.0,1.0,1.0,-1,0,0,3.0,Buy,Neutral
2023-02-04 08:00:00,Crypto,BTC/USDT,23431.9,23587.78,23253.96,23326.84,166126.47295,1.0,1184.7151582404476,1325.1282016365983,-140.41304339615067,False,1.0,1.0,1.0,-1,0,0,3.0,Buy,Neutral
2023-02-05 08:00:00,Crypto,BTC/USDT,23327.66,23433.33,22743.0,22932.91,209251.33917,1.0,1089.1074120991798,1277.9240437291146,-188.81663162993482,False,1.0,1.0,1.0,0,0,0,4.0,Buy,Overbought
2023-02-06 08:00:00,Crypto,BTC/USDT,22932.91,23158.25,22628.13,22762.52,265371.6069,1.0,988.1972131326693,1219.9786776098256,-231.7814644771563,False,1.0,1.0,1.0,0,0,0,4.0,Buy,Overbought
2023-02-07 08:00:00,Crypto,BTC/USDT,22762.52,23350.25,22745.78,23240.46,308006.72482,1.0,936.0012770405847,1163.1831974959773,-227.18192045539263,False,1.0,1.0,1.0,0,0,0,4.0,Buy,Overbought
2023-02-08 08:00:00,Crypto,BTC/USDT,23242.42,23452.0,22665.85,22963.0,280056.30717,1.0,862.3067826431907,1103.00791452542,-240.70113188222922,False,1.0,1.0,1.0,0,0,0,4.0,Buy,Overbought
2023-02-09 08:00:00,Crypto,BTC/USDT,22961.85,23011.39,21688.0,21796.35,402894.6955,1.0,701.6759761193825,1022.7415268442124,-321.0655507248299,False,-1.0,-1.0,1.0,2,0,0,2.0,Neutral,Neutral
2023-02-10 08:00:00,Crypto,BTC/USDT,21797.83,21938.16,21451.0,21625.19,338591.94247,-1.0,554.1755325338418,929.0283279821383,-374.85279544829655,False,-1.0,-1.0,1.0,2,0,0,0.0,Neutral,Neutral
2023-02-11 08:00:00,Crypto,BTC/USDT,21625.19,21906.32,21599.78,21862.55,177021.58433,-1.0,451.23181710319113,833.4690258063489,-382.23720870315776,False,-1.0,-1.0,1.0,0,0,0,-2.0,Sell,Neutral
2023-02-12 08:00:00,Crypto,BTC/USDT,21862.02,22090.0,21630.0,21783.54,204435.65163,-1.0,359.1328740495119,738.6017954549815,-379.4689214054696,False,-1.0,-1.0,1.0,0,0,0,-2.0,Sell,Neutral
2023-02-13 08:00:00,Crypto,BTC/USDT,21782.37,21894.99,21351.07,21773.97,295730.76791,-1.0,282.119481354468,647.3053326348788,-365.1858512804108,False,-1.0,-1.0,1.0,0,1,0,-1.0,Neutral,Neutral
2023-02-14 08:00:00,Crypto,BTC/USDT,21774.63,22319.08,21532.77,22199.84,361958.40109,-1.0,252.53885196257397,568.3520365004179,-315.8131845378439,False,-1.0,-1.0,1.0,0,0,0,-2.0,Sell,Neutral
2023-02-15 08:00:00,Crypto,BTC/USDT,22199.84,24380.0,22047.28,24324.05,375669.16111,-1.0,395.93785911180385,533.869201022695,-137.9313419108912,False,1.0,-1.0,1.0,0,0,0,0.0,Neutral,Neutral
2023-02-16 08:00:00,Crypto,BTC/USDT,24322.87,25250.0,23505.25,23517.72,450080.68366,-1.0,439.4527751505193,514.9859158482599,-75.53314069774058,False,1.0,-1.0,1.0,0,0,0,0.0,Neutral,Neutral
2023-02-17 08:00:00,Crypto,BTC/USDT,23517.72,25021.11,23339.37,24569.97,496813.21376,-1.0,552.4778201933877,522.4842967172855,29.99352347610227,True,1.0,-1.0,1.0,0,0,1,2.0,Neutral,Neutral
2023-02-18 08:00:00,Crypto,BTC/USDT,24568.24,24877.0,24430.0,24631.95,216917.25213,-1.0,639.6784358800396,545.9231245498363,93.75531133020331,True,1.0,-1.0,1.0,0,0,1,2.0,Neutral,Neutral
2023-02-19 08:00:00,Crypto,BTC/USDT,24632.05,25192.0,24192.57,24271.76,300395.99542,-1.0,671.9751184165325,571.1335233231755,100.841595093357,True,1.0,-1.0,1.0,0,-1,1,1.0,Neutral,Neutral
2023-02-20 08:00:00,Crypto,BTC/USDT,24272.51,25121.23,23840.83,24842.2,346938.56997,1.0,735.1261361483521,603.9320458882108,131.19409026014125,True,1.0,-1.0,1.0,1,1,1,6.0,Strong Buy,Overbought
2023-02-21 08:00:00,Crypto,BTC/USDT,24843.89,25250.0,24148.34,24452.16,376000.82868,1.0,745.1116214237263,632.1679609953139,112.94366042841239,True,1.0,-1.0,1.0,1,-1,1,4.0,Buy,Overbought
2023-02-22 08:00:00,Crypto,BTC/USDT,24450.67,24476.05,23574.69,24182.21,379425.75365,1.0,722.909233859722,650.3162155681955,72.5930182915265,True,1.0,-1.0,1.0,2,0,1,6.0,Strong Buy,Overbought
2023-02-23 08:00:00,Crypto,BTC/USDT,24182.21,24599.59,23608.0,23940.2,398400.45437,1.0,677.9702779749932,655.8470280495551,22.12324992543813,True,1.0,-1.0,1.0,2,0,1,6.0,Strong Buy,Overbought
2023-02-24 08:00:00,Crypto,BTC/USDT,23940.2,24132.35,22841.19,23185.29,343582.57453,1.0,574.8147965499193,639.6405817496279,-64.82578519970866,False,1.0,-1.0,1.0,2,0,1,5.0,Strong Buy,Overbought
2023-02-25 08:00:00,Crypto,BTC/USDT,23184.04,23219.13,22722.0,23157.07,191311.8101,1.0,485.1932108573419,608.7511075711707,-123.55789671382877,False,1.0,-1.0,1.0,2,0,1,5.0,Strong Buy,Overbought
2023-02-26 08:00:00,Crypto,BTC/USDT,23157.07,23689.99,23059.18,23554.85,202323.73623,1.0,441.17933932204687,575.2367539213459,-134.05741459929902,False,1.0,-1.0,1.0,0,0,1,3.0,Buy,Neutral
2023-02-27 08:00:00,Crypto,BTC/USDT,23554.85,23897.99,23106.77,23492.09,283706.0859,1.0,396.6613563320316,539.5216744034831,-142.8603180714515,False,1.0,-1.0,1.0,0,1,1,4.0,Buy,Overbought
2023-02-28 08:00:00,Crypto,BTC/USDT,23492.09,23600.0,23020.97,23141.57,264140.99894,1.0,329.300527991345,497.47744512105544,-168.17691712971043,False,1.0,-1.0,1.0,0,-1,1,2.0,Neutral,Neutral
2023-03-01 08:00:00,Crypto,BTC/USDT,23141.57,24000.0,23020.03,23628.97,315287.41737,1.0,311.65314934275375,460.3125859653951,-148.65943662264135,False,1.0,-1.0,1.0,0,1,1,4.0,Buy,Overbought
2023-03-02 08:00:00,Crypto,BTC/USDT,23629.76,23796.93,23195.9,23465.32,239315.45219,1.0,281.22055183354314,424.4941791390247,-143.27362730548157,False,1.0,-1.0,1.0,-1,-1,1,1.0,Neutral,Neutral
2023-03-03 08:00:00,Crypto,BTC/USDT,23465.32,23476.95,21971.13,22354.34,319954.19785,-1.0,165.54737085814122,372.704817482848,-207.15744662470678,False,-1.0,-1.0,-1.0,0,0,1,-3.0,Sell,Neutral
2023-03-04 08:00:00,Crypto,BTC/USDT,22354.34,22410.0,22157.08,22346.57,121257.38132,-1.0,72.4138259815918,312.64661918259674,-240.23279320100494,False,-1.0,-1.0,-1.0,0,0,1,-3.0,Sell,Neutral
2023-03-05 08:00:00,Crypto,BTC/USDT,22346.57,22662.09,22189.22,22430.24,154841.75786,-1.0,5.2952500699757366,251.17634536007253,-245.8810952900968,False,-1.0,-1.0,1.0,0,0,1,-1.0,Neutral,Neutral
2023-03-06 08:00:00,Crypto,BTC/USDT,22430.24,22602.19,22258.0,22410.0,203751.82957,-1.0,-48.9654604028874,191.14798420748053,-240.11344461036794,False,-1.0,-1.0,1.0,0,0,1,-1.0,Neutral,Neutral
2023-03-07 08:00:00,Crypto,BTC/USDT,22409.41,22557.91,21927.0,22197.96,292519.80912,-1.0,-107.83427390267389,131.35153258544966,-239.18580648812355,False,-1.0,-1.0,-1.0,0,0,1,-3.0,Sell,Neutral
